candidate_group_id,candidate_key_json,candidate_group_size,source_obs_ids,postal_code,start_timestamp_local,restoration_timestamp_local,cause_category,normalized_cause_category_detail,cause_detail_complete,nerc_regions,multi_nerc,reported_duration_min,reported_duration_min_min,reported_duration_min_max,timestamp_duration_min,timestamp_duration_min_min,timestamp_duration_min_max,duration_delta_min,duration_delta_min_min,duration_delta_min_max,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_known,demand_loss_positive,demand_loss_zero,demand_loss_known_count,demand_loss_max_mw,demand_loss_min_mw,customers_known_count,customers_max,customers_min
da6bac12c6c8a931a71a28890485ec1d68a2535f2374a91166ea0b0704359c72,"[""OK"",""2016-07-14T00:00:00"",""14:44:00"",""2016-07-15T00:00:00"",""04:00:00"",""severe weather"",""__MISSING__""]",1,1420,OK,2016-07-14T14:44:00,2016-07-15T04:00:00,severe weather,__MISSING__,false,SPP,false,796,796,796,796,796,796,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,96966,96966
10c03c56d3bffd546188a58e30355ed2537c73544e0d69d0f01fd38705c22399,"[""OR"",""2006-12-14T00:00:00"",""12:07:00"",""2006-12-17T00:00:00"",""12:00:00"",""severe weather"",""heavy wind""]",1,831,OR,2006-12-14T12:07:00,2006-12-17T12:00:00,severe weather,heavy wind,true,WECC,false,4313,4313,4313,4313,4313,4313,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,111000,111000
ee474245838296b494b2be6f123055f4caa04b3678d53237353fa27ed608ba83,"[""OR"",""2006-12-14T00:00:00"",""19:00:00"",""2006-12-17T00:00:00"",""20:00:00"",""severe weather"",""heavy wind""]",1,825,OR,2006-12-14T19:00:00,2006-12-17T20:00:00,severe weather,heavy wind,true,WECC,false,4380,4380,4380,4380,4380,4380,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,249500,249500
7cfe810d332f71efa9c5214d3cdbcbbf1928e199e381570b11bfa38ca42885cb,"[""OR"",""2006-12-16T00:00:00"",""19:30:00"",""2006-12-17T00:00:00"",""13:00:00"",""severe weather"",""wildfire""]",1,836,OR,2006-12-16T19:30:00,2006-12-17T13:00:00,severe weather,wildfire,true,WECC,false,1050,1050,1050,1050,1050,1050,0,0,0,true,true,true,true,true,true,false,1,350,350,1,84500,84500
5043c545ca55c817ef9fdb1da5c96edf15412acfa8c6ab94f99834b9d68cab5c,"[""OR"",""2008-12-10T00:00:00"",""17:09:00"",""2008-12-10T00:00:00"",""20:29:00"",""equipment failure"",""__MISSING__""]",1,822,OR,2008-12-10T17:09:00,2008-12-10T20:29:00,equipment failure,__MISSING__,false,WECC,false,200,200,200,200,200,200,0,0,0,true,true,true,true,true,true,false,1,32,32,1,3,3
3d023e5a59e923df3e1df038c1df2a175b7cb6a3377aa6c633d90ab350c1e5b7,"[""OR"",""2011-03-13T00:00:00"",""14:20:00"",""2011-03-14T00:00:00"",""15:46:00"",""severe weather"",""__MISSING__""]",1,815,OR,2011-03-13T14:20:00,2011-03-14T15:46:00,severe weather,__MISSING__,false,WECC,false,1526,1526,1526,1526,1526,1526,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,9000,9000
375be566cff7754182b7358e4ba584f8edcd565aa1ce8540dee1c9fd2903ba21,"[""OR"",""2011-05-06T00:00:00"",""06:56:00"",""2011-05-06T00:00:00"",""10:30:00"",""intentional attack"",""vandalism""]",1,832,OR,2011-05-06T06:56:00,2011-05-06T10:30:00,intentional attack,vandalism,true,WECC,false,214,214,214,214,214,214,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
6d85b68a2dda5a52e9d935d50b3cc26724e1b376418ae58083d8c9a0f1da3687,"[""OR"",""2011-08-01T00:00:00"",""14:18:00"",""2011-08-01T00:00:00"",""14:18:00"",""intentional attack"",""vandalism""]",1,826,OR,2011-08-01T14:18:00,2011-08-01T14:18:00,intentional attack,vandalism,true,WECC,false,0,0,0,0,0,0,0,0,0,true,true,false,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
514bc70dbb578a9871020ca91e55e64df857076d37e927a03f70ed2d7563a11c,"[""OR"",""2011-08-28T00:00:00"",""20:55:00"",""2011-08-28T00:00:00"",""23:39:00"",""intentional attack"",""vandalism""]",1,834,OR,2011-08-28T20:55:00,2011-08-28T23:39:00,intentional attack,vandalism,true,WECC,false,164,164,164,164,164,164,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
a7792c93f823e6d52af6968defbf87cff21b3fef0fae85e2b10def2a0f0ce140,"[""OR"",""2011-12-20T00:00:00"",""07:45:00"",""2011-12-20T00:00:00"",""08:45:00"",""intentional attack"",""vandalism""]",1,816,OR,2011-12-20T07:45:00,2011-12-20T08:45:00,intentional attack,vandalism,true,WECC,false,60,60,60,60,60,60,0,0,0,true,true,true,true,true,true,false,1,12,12,1,2500,2500
64913b30250e276cd694bcd9a27245eedd9983ba4a4c95cfc7becd712da2687c,"[""OR"",""2012-02-28T00:00:00"",""07:00:00"",""2012-02-28T00:00:00"",""07:00:00"",""intentional attack"",""vandalism""]",1,823,OR,2012-02-28T07:00:00,2012-02-28T07:00:00,intentional attack,vandalism,true,WECC,false,0,0,0,0,0,0,0,0,0,true,true,false,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
54775c23ddb02984a964909546606f9d8ca269e9d2159ca5532c4e9894224e0b,"[""OR"",""2013-05-14T00:00:00"",""00:01:00"",""2013-05-14T00:00:00"",""13:59:00"",""intentional attack"",""vandalism""]",1,837,OR,2013-05-14T00:01:00,2013-05-14T13:59:00,intentional attack,vandalism,true,WECC,false,838,838,838,838,838,838,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
15eb5f2b92d389a942850e9c00a71f4f69a267272c0e7632187e27da7e27e9ec,"[""OR"",""2013-06-22T00:00:00"",""04:59:00"",""2013-06-22T00:00:00"",""21:28:00"",""intentional attack"",""vandalism""]",1,830,OR,2013-06-22T04:59:00,2013-06-22T21:28:00,intentional attack,vandalism,true,WECC,false,989,989,989,989,989,989,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
ed4c9f52272f7107f0772fbf368a61e775f6124254e9770d7caca0a31c9f0c3e,"[""OR"",""2013-08-07T00:00:00"",""14:30:00"",""2013-08-08T00:00:00"",""13:00:00"",""intentional attack"",""vandalism""]",1,819,OR,2013-08-07T14:30:00,2013-08-08T13:00:00,intentional attack,vandalism,true,WECC,false,1350,1350,1350,1350,1350,1350,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
95ad8e57a94c258f724b40a0de83a26e6f2805dddb58ed8311b41556f54d4d59,"[""OR"",""2013-08-12T00:00:00"",""11:55:00"",""2013-08-12T00:00:00"",""11:59:00"",""intentional attack"",""suspicious activity""]",1,833,OR,2013-08-12T11:55:00,2013-08-12T11:59:00,intentional attack,suspicious activity,true,WECC,false,4,4,4,4,4,4,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
f366e0de589db857448ad93f7d3c7d6c1f074a79a047e6c69f4e51db34413a61,"[""OR"",""2014-01-26T00:00:00"",""21:00:00"",""2014-01-27T00:00:00"",""11:00:00"",""intentional attack"",""vandalism""]",1,829,OR,2014-01-26T21:00:00,2014-01-27T11:00:00,intentional attack,vandalism,true,WECC,false,840,840,840,840,840,840,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
f6f97b4e58766f93f1342c06423c33a17e1ad4e6d15e6f33fce3ed27370e4f8c,"[""OR"",""2014-02-14T00:00:00"",""13:00:00"",""2014-02-14T00:00:00"",""15:00:00"",""intentional attack"",""vandalism""]",1,827,OR,2014-02-14T13:00:00,2014-02-14T15:00:00,intentional attack,vandalism,true,WECC,false,120,120,120,120,120,120,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
2a8d182bfb527979eef3723872971cc38a18675e3357029e1b635c0644376583,"[""OR"",""2014-02-18T00:00:00"",""18:43:00"",""2014-02-18T00:00:00"",""18:44:00"",""intentional attack"",""vandalism""]",1,839,OR,2014-02-18T18:43:00,2014-02-18T18:44:00,intentional attack,vandalism,true,WECC,false,1,1,1,1,1,1,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
985aba06204c0fe64f0e5458001d39ee2443e692f4e7b0f335b1e104823a56cc,"[""OR"",""2014-04-27T00:00:00"",""12:07:00"",""2014-04-27T00:00:00"",""12:09:00"",""intentional attack"",""vandalism""]",1,818,OR,2014-04-27T12:07:00,2014-04-27T12:09:00,intentional attack,vandalism,true,WECC,false,2,2,2,2,2,2,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
0826b409e3aa83778b40d5f46343b65b907a8703027fea02bdf1bb0bd7c0d2f5,"[""OR"",""2015-01-22T00:00:00"",""04:24:00"",""2015-01-22T00:00:00"",""05:55:00"",""intentional attack"",""vandalism""]",1,835,OR,2015-01-22T04:24:00,2015-01-22T05:55:00,intentional attack,vandalism,true,WECC,false,91,91,91,91,91,91,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
b76366887434f95d437a4bfcba3b2048c50405a2cb14559ced0ea54fa3f1f337,"[""OR"",""2015-01-26T00:00:00"",""14:39:00"",""2015-01-26T00:00:00"",""14:40:00"",""intentional attack"",""vandalism""]",1,821,OR,2015-01-26T14:39:00,2015-01-26T14:40:00,intentional attack,vandalism,true,WECC,false,1,1,1,1,1,1,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
cfbb003262c81bd5f5c9ef9969516c59256519c7b06ee639f17a47e487e8ac61,"[""OR"",""2015-03-15T00:00:00"",""15:30:00"",""2015-03-15T00:00:00"",""19:00:00"",""severe weather"",""wind""]",1,817,OR,2015-03-15T15:30:00,2015-03-15T19:00:00,severe weather,wind,true,WECC,false,210,210,210,210,210,210,0,0,0,true,true,true,true,true,true,false,1,210,210,1,71000,71000
b485fbea8c3f0fc4049270749e75fb5223ee9b68ade13e432da3ef8c30f54184,"[""OR"",""2015-09-29T00:00:00"",""15:40:00"",""2015-09-29T00:00:00"",""15:41:00"",""intentional attack"",""vandalism""]",1,840,OR,2015-09-29T15:40:00,2015-09-29T15:41:00,intentional attack,vandalism,true,WECC,false,1,1,1,1,1,1,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
335a186888b794adefbaad487559732638e7b03616db0c535eddf4c0b6b12f37,"[""OR"",""2015-10-30T00:00:00"",""15:00:00"",""2015-10-30T00:00:00"",""16:00:00"",""intentional attack"",""__MISSING__""]",1,838,OR,2015-10-30T15:00:00,2015-10-30T16:00:00,intentional attack,__MISSING__,false,WECC,false,60,60,60,60,60,60,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
d713e0339ab5115c929e06f8901e28a820c007d98f1ada6c51c8f0b38529afe9,"[""OR"",""2016-02-07T00:00:00"",""14:58:00"",""__MISSING__"",""__MISSING__"",""intentional attack"",""sabotage""]",1,824,OR,2016-02-07T14:58:00,__MISSING__,intentional attack,sabotage,true,WECC,false,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,false,false,false,false,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
042e87de2ffbc3da9bd10da38ed729fe77dda1b70d860f5f615cae3cad7f3d4f,"[""OR"",""2016-02-21T00:00:00"",""15:54:00"",""2016-02-21T00:00:00"",""17:07:00"",""intentional attack"",""sabotage""]",1,820,OR,2016-02-21T15:54:00,2016-02-21T17:07:00,intentional attack,sabotage,true,WECC,false,73,73,73,73,73,73,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
a08c89bafde906103c2b68c56976f416f8e87aefc3e6c7f8ad92ed08b3bc5aad,"[""OR"",""2016-07-02T00:00:00"",""04:00:00"",""2016-07-04T00:00:00"",""00:40:00"",""intentional attack"",""vandalism""]",1,828,OR,2016-07-02T04:00:00,2016-07-04T00:40:00,intentional attack,vandalism,true,WECC,false,2680,2680,2680,2680,2680,2680,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
7b4739d6a29eb4394f6ebfb5eadd83ce3f9839bd46b96d025824c3d23c6da881,"[""PA"",""2002-12-25T00:00:00"",""10:00:00"",""2002-12-27T00:00:00"",""08:30:00"",""severe weather"",""winter storm""]",1,628,PA,2002-12-25T10:00:00,2002-12-27T08:30:00,severe weather,winter storm,true,RFC,false,2790,2790,2790,2790,2790,2790,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,95630,95630
8265dd6c7491d79171e3b599e2f7e40900515c8d609f7429c8f1a09aedb3415d,"[""PA"",""2002-12-25T00:00:00"",""17:00:00"",""2002-12-26T00:00:00"",""05:00:00"",""severe weather"",""winter storm""]",1,625,PA,2002-12-25T17:00:00,2002-12-26T05:00:00,severe weather,winter storm,true,RFC,false,720,720,720,720,720,720,0,0,0,true,true,true,true,true,true,false,1,250,250,1,106000,106000
bac8244bb664cd99566fd5ceaedded532363e01e22699e8d48f1d6c318d4f7ac,"[""PA"",""2003-07-21T00:00:00"",""17:15:00"",""2003-07-24T00:00:00"",""17:33:00"",""severe weather"",""storm""]",1,597,PA,2003-07-21T17:15:00,2003-07-24T17:33:00,severe weather,storm,true,RFC,false,4338,4338,4338,4338,4338,4338,0,0,0,true,true,true,true,true,true,false,1,750,750,1,185000,185000
aa519c64e9f480ff68cc001c57ce74123a4dde8ab9beb1e0c370a435823567e1,"[""PA"",""2004-12-01T00:00:00"",""07:30:00"",""2004-12-02T00:00:00"",""22:09:00"",""severe weather"",""wind/rain""]",1,596,PA,2004-12-01T07:30:00,2004-12-02T22:09:00,severe weather,wind/rain,true,RFC,false,2319,2319,2319,2319,2319,2319,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,105312,105312
7b1bb1a66d81050f73ef268498b92799280af2bba26cc3c90cfd4df3efbef0d8,"[""PA"",""2005-06-06T00:00:00"",""16:43:00"",""2005-06-07T00:00:00"",""22:00:00"",""severe weather"",""thunderstorm""]",1,591,PA,2005-06-06T16:43:00,2005-06-07T22:00:00,severe weather,thunderstorm,true,RFC,false,1757,1757,1757,1757,1757,1757,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,143000,143000
56aeb1eb2ae5f086cfe6c6445437dab012f506567f3ec20de8bd23b4eb59e821,"[""PA"",""2005-07-27T00:00:00"",""16:50:00"",""2005-07-28T00:00:00"",""21:24:00"",""severe weather"",""thunderstorm""]",1,599,PA,2005-07-27T16:50:00,2005-07-28T21:24:00,severe weather,thunderstorm,true,RFC,false,1714,1714,1714,1714,1714,1714,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,93837,93837
71968fd386ea862bbdfaef5567ea3f89129510ab3e5ba3e3bb73e45ed07263a4,"[""PA"",""2006-01-14T00:00:00"",""15:45:00"",""2006-01-16T00:00:00"",""17:30:00"",""severe weather"",""heavy wind""]",1,593,PA,2006-01-14T15:45:00,2006-01-16T17:30:00,severe weather,heavy wind,true,RFC,false,2985,2985,2985,2985,2985,2985,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,142315,142315
0c471cf5c22b87c775a0dd0b37e470cd57ad2288f8c9e0a2c687cd43df5389ed,"[""PA"",""2006-06-01T00:00:00"",""18:00:00"",""2006-06-03T00:00:00"",""21:00:00"",""severe weather"",""__MISSING__""]",1,588,PA,2006-06-01T18:00:00,2006-06-03T21:00:00,severe weather,__MISSING__,false,RFC,false,3060,3060,3060,3060,3060,3060,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,111555,111555
d26334c7f6dd9b4477777a40805aae5bc43a7f24bd1fb603cf3beba101d5d92d,"[""PA"",""2006-07-18T00:00:00"",""18:36:00"",""2006-07-23T00:00:00"",""23:59:00"",""severe weather"",""thunderstorm""]",1,616,PA,2006-07-18T18:36:00,2006-07-23T23:59:00,severe weather,thunderstorm,true,RFC,false,7523,7523,7523,7523,7523,7523,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,492955,492955
4dc7981da9ce27158b6dc5e6943cd3211750c6c228675330d67604f822a4ff5b,"[""PA"",""2006-07-27T00:00:00"",""18:38:00"",""2006-07-29T00:00:00"",""21:36:00"",""severe weather"",""thunderstorm""]",1,578,PA,2006-07-27T18:38:00,2006-07-29T21:36:00,severe weather,thunderstorm,true,RFC,false,3058,3058,3058,3058,3058,3058,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,167564,167564
dad6fce6f8c6ebd0cbd84da25252385b05afe4c19cbc248b80438cf66a7692ba,"[""PA"",""2006-09-01T00:00:00"",""15:00:00"",""2006-09-04T00:00:00"",""23:00:00"",""severe weather"",""hurricanes""]",1,587,PA,2006-09-01T15:00:00,2006-09-04T23:00:00,severe weather,hurricanes,true,RFC,false,4800,4800,4800,4800,4800,4800,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,146094,146094
a4f8147031c3ac43c69d596ceb8c29e3a73dbf3d90d54779b69418c2d7082602,"[""PA"",""2007-08-09T00:00:00"",""14:53:00"",""2007-08-09T00:00:00"",""16:11:00"",""severe weather"",""thunderstorm""]",1,615,PA,2007-08-09T14:53:00,2007-08-09T16:11:00,severe weather,thunderstorm,true,RFC,false,78,78,78,78,78,78,0,0,0,true,true,true,true,true,true,false,1,90,90,1,55000,55000
be6c557335cd9498991ab044ad9da5375983ac9a17946e973b3b0d7b6678ecce,"[""PA"",""2008-03-08T00:00:00"",""16:00:00"",""2008-03-10T00:00:00"",""13:44:00"",""severe weather"",""__MISSING__""]",1,622,PA,2008-03-08T16:00:00,2008-03-10T13:44:00,severe weather,__MISSING__,false,RFC,false,2684,2684,2684,2744,2744,2744,-60,-60,-60,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,168449,168449
db290688b0a18df27ca351dfd12259c0dcb90fe8247d3d3b46632a5416d4e312,"[""PA"",""2008-06-10T00:00:00"",""19:00:00"",""2008-06-14T00:00:00"",""15:59:00"",""severe weather"",""thunderstorm""]",1,585,PA,2008-06-10T19:00:00,2008-06-14T15:59:00,severe weather,thunderstorm,true,RFC,false,5579,5579,5579,5579,5579,5579,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,198000,198000
f7c722d9cb91a57036dbaf452225af35ffa6bc40ac93d438209ff23f7e79912c,"[""PA"",""2008-09-14T00:00:00"",""17:00:00"",""2008-09-19T00:00:00"",""12:38:00"",""severe weather"",""heavy wind""]",1,604,PA,2008-09-14T17:00:00,2008-09-19T12:38:00,severe weather,heavy wind,true,RFC,false,6938,6938,6938,6938,6938,6938,0,0,0,true,true,true,true,true,true,false,1,72,72,1,124596,124596
bfd65a5577a3b9def25d24c5dc3ce865561ae9f55b03ff5acbc68eefd7e0fbbb,"[""PA"",""2008-09-14T00:00:00"",""19:00:00"",""2008-09-14T00:00:00"",""23:59:00"",""severe weather"",""hurricanes""]",1,607,PA,2008-09-14T19:00:00,2008-09-14T23:59:00,severe weather,hurricanes,true,RFC,false,299,299,299,299,299,299,0,0,0,true,true,true,true,true,true,false,1,600,600,1,105000,105000
7189d36705dbfe54d3c1718f7933944a896ee7621849043d39b7f82c58436fc7,"[""PA"",""2008-09-15T00:00:00"",""00:37:00"",""2008-09-19T00:00:00"",""16:30:00"",""severe weather"",""hurricanes""]",1,612,PA,2008-09-15T00:37:00,2008-09-19T16:30:00,severe weather,hurricanes,true,RFC,false,6713,6713,6713,6713,6713,6713,0,0,0,true,true,true,true,true,true,false,1,546,546,1,160875,160875
7ec3a18d93f10cd9e6dbf608a41a1937a717ca73be610b9a5ffcd11566093ece,"[""PA"",""2009-02-12T00:00:00"",""08:00:00"",""2009-02-15T00:00:00"",""22:00:00"",""severe weather"",""heavy wind""]",1,613,PA,2009-02-12T08:00:00,2009-02-15T22:00:00,severe weather,heavy wind,true,RFC,false,5160,5160,5160,5160,5160,5160,0,0,0,true,true,true,true,true,true,false,1,130,130,1,132000,132000
957e13caa705db488890d473b831036427ffce495927596019e1cdadf810391c,"[""PA"",""2010-02-05T00:00:00"",""22:30:00"",""2010-02-12T00:00:00"",""12:00:00"",""severe weather"",""winter storm""]",1,583,PA,2010-02-05T22:30:00,2010-02-12T12:00:00,severe weather,winter storm,true,RFC,false,9450,9450,9450,9450,9450,9450,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,57000,57000
3880c8c344498f3eadc269d0d85ddd0cf9ea75e53e33b904bbf2b483b685cbff,"[""PA"",""2010-02-09T00:00:00"",""18:00:00"",""2010-02-14T00:00:00"",""16:00:00"",""severe weather"",""winter storm""]",1,634,PA,2010-02-09T18:00:00,2010-02-14T16:00:00,severe weather,winter storm,true,RFC,false,7080,7080,7080,7080,7080,7080,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,223000,223000
9a606309b1059799faa23c84d05022d0e6a728622ad81c0637dcab21f9a1b866,"[""PA"",""2010-03-13T00:00:00"",""01:00:00"",""2010-03-16T00:00:00"",""18:40:00"",""severe weather"",""wind/rain""]",1,608,PA,2010-03-13T01:00:00,2010-03-16T18:40:00,severe weather,wind/rain,true,RFC,false,5320,5320,5320,5380,5380,5380,-60,-60,-60,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,177528,177528
db5e75080999fdd1bf9de977765d60a5773ea5de96348c2526735888c5f314b1,"[""PA"",""2010-04-16T00:00:00"",""17:15:00"",""2010-04-18T00:00:00"",""17:00:00"",""severe weather"",""thunderstorm""]",1,580,PA,2010-04-16T17:15:00,2010-04-18T17:00:00,severe weather,thunderstorm,true,RFC,false,2865,2865,2865,2865,2865,2865,0,0,0,true,true,true,true,true,true,false,1,15,15,1,120000,120000
b67fa53b1bf4139703645cb5022085f5483290a63bcca0428bc9e5b860b928b7,"[""PA"",""2010-06-24T00:00:00"",""15:30:00"",""2010-06-29T00:00:00"",""23:59:00"",""severe weather"",""thunderstorm""]",1,633,PA,2010-06-24T15:30:00,2010-06-29T23:59:00,severe weather,thunderstorm,true,RFC,false,7709,7709,7709,7709,7709,7709,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,355000,355000
27a2199fe7233e10cfbc6b26cf3d6754145b4b7916494f0644c376c32a357168,"[""PA"",""2010-07-07T00:00:00"",""16:13:00"",""2010-07-07T00:00:00"",""22:29:00"",""equipment failure"",""transmission""]",1,619,PA,2010-07-07T16:13:00,2010-07-07T22:29:00,equipment failure,transmission,true,RFC,false,376,376,376,376,376,376,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,43903,43903
493af409e39588aeafdefdc0046c5ff97b93b5bd23fdcf1b89ae9b7529fc91e2,"[""PA"",""2010-09-22T00:00:00"",""16:08:00"",""2010-09-26T00:00:00"",""00:00:00"",""severe weather"",""thunderstorm""]",1,589,PA,2010-09-22T16:08:00,2010-09-26T00:00:00,severe weather,thunderstorm,true,RFC,false,4792,4792,4792,4792,4792,4792,0,0,0,true,true,true,true,true,true,false,1,156,156,1,52000,52000
1db27b113153f721fbdced90ef00a7494466eb0770baf1a683c4714efa914030,"[""PA"",""2010-09-22T00:00:00"",""17:38:00"",""2010-09-24T00:00:00"",""23:30:00"",""severe weather"",""thunderstorm""]",1,595,PA,2010-09-22T17:38:00,2010-09-24T23:30:00,severe weather,thunderstorm,true,RFC,false,3232,3232,3232,3232,3232,3232,0,0,0,true,true,true,true,true,true,false,1,389,389,1,82861,82861
8800e7ffc75f1bcecbeb6e6f4332dbbb33613f75704ea97c526c7e569ebbfc00,"[""PA"",""2011-02-02T00:00:00"",""03:00:00"",""2011-02-04T00:00:00"",""23:59:00"",""severe weather"",""winter storm""]",1,602,PA,2011-02-02T03:00:00,2011-02-04T23:59:00,severe weather,winter storm,true,RFC,false,4139,4139,4139,4139,4139,4139,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,213000,213000
51b47a72a40590069ec383b9b4b8bc2ea009ff8d8c38b159a4dcb70857b5980e,"[""PA"",""2011-02-19T00:00:00"",""12:30:00"",""2011-02-20T00:00:00"",""04:00:00"",""severe weather"",""storm""]",1,605,PA,2011-02-19T12:30:00,2011-02-20T04:00:00,severe weather,storm,true,RFC,false,930,930,930,930,930,930,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,118000,118000
9ad907227583b4e43e5eb967d61d0a4588c3b8d6b95fac56b9bf1de57bf9fe3b,"[""PA"",""2011-05-09T00:00:00"",""04:08:00"",""2011-05-09T00:00:00"",""06:40:00"",""intentional attack"",""vandalism""]",1,581,PA,2011-05-09T04:08:00,2011-05-09T06:40:00,intentional attack,vandalism,true,RFC,false,152,152,152,152,152,152,0,0,0,true,true,true,true,true,true,false,1,630,630,0,__MISSING__,__MISSING__
7dcde90b48e88c9d501538a91b7f9bec3a8f48019b7909965db0917d3de4f2ef,"[""PA"",""2011-05-26T00:00:00"",""19:56:00"",""2011-05-27T00:00:00"",""18:00:00"",""severe weather"",""__MISSING__""]",1,620,PA,2011-05-26T19:56:00,2011-05-27T18:00:00,severe weather,__MISSING__,false,RFC,false,1324,1324,1324,1324,1324,1324,0,0,0,true,true,true,true,true,true,false,1,150,150,1,120001,120001
bc7c76a4c28a72b8ce00f541dc2241c0e48b78422134af4071e89e5c2022296d,"[""PA"",""2011-07-08T00:00:00"",""10:00:00"",""2011-07-11T00:00:00"",""09:00:00"",""intentional attack"",""vandalism""]",1,611,PA,2011-07-08T10:00:00,2011-07-11T09:00:00,intentional attack,vandalism,true,RFC,false,4260,4260,4260,4260,4260,4260,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
2bcf7fed7197d4f02d515f7fbef8119d9a1820437b503623c363b9773ab7af9c,"[""PA"",""2011-08-26T00:00:00"",""00:30:00"",""2011-08-28T00:00:00"",""00:30:00"",""severe weather"",""__MISSING__""]",1,592,PA,2011-08-26T00:30:00,2011-08-28T00:30:00,severe weather,__MISSING__,false,RFC,false,2880,2880,2880,2880,2880,2880,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,200717,200717
12e298e57df97cd4df0cffe2a9faf131cdf484515ce51cb340d1daab93e3400c,"[""PA"",""2011-08-27T00:00:00"",""22:00:00"",""2011-08-29T00:00:00"",""22:00:00"",""severe weather"",""__MISSING__""]",1,609,PA,2011-08-27T22:00:00,2011-08-29T22:00:00,severe weather,__MISSING__,false,RFC,false,2880,2880,2880,2880,2880,2880,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,264000,264000
51889bf23cb78c6e8a4058ef03d7f2e8d70e4955bbfc0e7f28965543fedfafd6,"[""PA"",""2011-08-28T00:00:00"",""02:58:00"",""2011-08-30T00:00:00"",""02:58:00"",""severe weather"",""__MISSING__""]",1,626,PA,2011-08-28T02:58:00,2011-08-30T02:58:00,severe weather,__MISSING__,false,RFC,false,2880,2880,2880,2880,2880,2880,0,0,0,true,true,true,true,true,true,false,1,110,110,1,284000,284000
